;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended
89;;1;0;0;0;0;0;;;;;;;8;;242;;;43;4
90;;1;1;1;1;0;0;;;;;;;38;;242;;;31;90
91;;1;0;0;0;1;0;;;;;;;17;;218;;;35;1601
92;;1;1;0;0;0;0;;;;;;;0;;239;;;27;39
93;;1;0;0;0;1;0;;;;;;;35;;241;;;37;223
94;;1;0;0;0;0;0;;;;;;;1;;236;;;41;600
95;;1;0;0;0;1;0;;;;;;;1;;242;;;34;407
96;;1;0;0;0;1;0;;;;;;;5;;241;;;28;39
97;;1;1;0;0;1;0;;;;;;;0;;237;;;32;374
98;;1;1;0;0;1;0;;;;;;;3;;241;;;34;236
99;;1;0;0;0;1;0;;;;;;;8;;244;;;37;693
