;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended
57;;0;1;0;1;0;0;;;;;;;17;;241;;;24;28
58;;0;1;0;0;0;0;;;;;;;6;;236;;;21;23
59;;0;0;0;0;0;0;;;;;;;5;;241;;;23;34
60;;0;0;0;0;1;0;;;;;;;0;;243;;;21;18
61;;0;0;0;0;1;0;;;;;;;4;;237;;;22;55
62;;0;0;0;0;1;0;;;;;;;0;;237;;;19;48
63;;0;0;0;0;1;0;;;;;;;8;;238;;;19;11
64;;0;0;0;0;1;0;;;;;;;0;;239;;;19;266
65;;0;0;0;0;0;0;;;;;;;0;;238;;;16;8
66;;0;0;0;1;0;0;;;;;;;11;;233;;;22;14
67;;0;0;0;0;1;0;;;;;;;12;;239;;;17;75
68;;0;0;0;0;1;0;;;;;;;0;;241;;;18;44
69;;0;1;0;0;0;0;;;;;;;2;;239;;;22;35
70;;0;1;0;0;0;0;;;;;;;1;;241;;;23;9
71;;0;1;0;0;1;0;;;;;;;0;;261;;;19;67
72;;0;1;0;0;1;0;;;;;;;4;;237;;;21;44
73;;0;0;0;0;1;0;;;;;;;0;;245;;;20;95
74;;0;1;0;0;0;0;;;;;;;0;;240;;;22;30
75;;0;1;0;0;1;0;;;;;;;19;;240;;;16;185
76;;0;0;0;0;1;0;;;;;;;1;;238;;;20;93
77;;0;0;0;0;1;0;;;;;;;0;;241;;;21;88
78;;0;0;0;0;1;0;;;;;;;1;;241;;;20;49
79;;0;1;0;0;0;0;;;;;;;0;;240;;;22;89
80;;0;0;0;0;1;0;;;;;;;2;;243;;;21;80
81;;0;0;0;1;0;0;;;;;;;2;;249;;;22;10
82;;0;0;0;0;0;0;;;;;;;0;;238;;;18;28
83;;0;1;0;1;0;0;;;;;;;1;;239;;;21;8
84;;0;0;0;0;1;0;;;;;;;0;;240;;;17;379
85;;0;1;0;0;0;0;;;;;;;0;;241;;;19;761
86;;0;1;0;0;1;0;;;;;;;0;;236;;;19;91
87;;0;1;0;0;1;0;;;;;;;0;;238;;;23;377
88;;0;0;0;0;1;0;;;;;;;1;;242;;;20;132
89;;0;0;0;0;1;0;;;;;;;0;;237;;;19;151
90;;0;1;0;0;1;0;;;;;;;0;;240;;;25;15
91;;0;1;0;0;1;0;;;;;;;1;;240;;;25;76
92;;0;0;0;0;1;0;;;;;;;0;;252;;;19;1264
93;;0;0;0;0;1;0;;;;;;;1;;242;;;24;132
94;;0;0;0;0;1;0;;;;;;;4;;238;;;17;173
95;;0;0;0;0;1;0;;;;;;;1;;234;;;19;30
96;;0;0;0;0;1;0;;;;;;;10;;237;;;21;16
97;;0;1;0;0;1;0;;;;;;;0;;239;;;22;185
98;;0;1;0;0;0;0;;;;;;;0;;235;;;19;42
99;;0;0;0;0;1;0;;;;;;;0;;240;;;20;93
