;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended
72;;0;0;0;1;0;0;;;;;;;5;;240;;;15;65
73;;0;0;0;0;0;0;;;;;;;0;;237;;;13;13
74;;0;0;0;0;0;0;;;;;;;44;;250;;;52;11
75;;0;0;0;0;0;0;;;;;;;0;;240;;;15;27
76;;0;0;0;0;0;0;;;;;;;4;;244;;;14;12
77;;0;0;0;0;0;0;;;;;;;0;;239;;;17;18
78;;0;0;0;0;0;0;;;;;;;2;;238;;;17;33
79;;0;0;0;0;0;0;;;;;;;1;;262;;;15;48
80;;0;0;0;0;0;0;;;;;;;0;;239;;;14;100
81;;0;0;1;1;0;0;;;;;;;0;;238;;;16;15
82;;0;0;0;0;0;0;;;;;;;0;;238;;;13;7
83;;0;0;0;0;0;0;;;;;;;0;;238;;;14;11
84;;0;0;0;0;0;0;;;;;;;1;;239;;;15;13
85;;0;0;0;0;0;0;;;;;;;0;;238;;;15;11
86;;0;0;0;0;0;0;;;;;;;0;;238;;;15;6
87;;0;0;0;0;0;0;;;;;;;1;;241;;;13;24
88;;0;0;0;0;0;0;;;;;;;2;;241;;;14;45
89;;0;0;0;0;0;0;;;;;;;1;;237;;;15;46
90;;0;0;0;0;0;0;;;;;;;0;;240;;;13;27
91;;0;0;0;0;0;0;;;;;;;0;;236;;;13;14
92;;0;0;0;0;0;0;;;;;;;1;;237;;;15;4
93;;0;0;0;0;0;0;;;;;;;0;;240;;;15;19
94;;0;0;0;0;0;0;;;;;;;0;;239;;;14;21
95;;0;0;0;0;0;0;;;;;;;0;;235;;;15;7
96;;0;0;0;0;0;0;;;;;;;1;;238;;;15;25
97;;0;0;0;1;0;0;;;;;;;4;;238;;;16;38
98;;0;0;0;0;0;0;;;;;;;0;;239;;;17;65
99;;0;0;0;0;0;0;;;;;;;0;;240;;;15;16
